"","bptf","cbfa2t3h","csf1r","dnmt3a","eif2b1","erg","ets1","ets2","etv6","fli1","gata1","gata2","gata3","gfi1","gfi1b","hhex","hoxa5","hoxa9","hoxb4","ikzf1","itga2b","kit","ldb1","lmo2","lyl1","mecom","meis1","mitf","mpl","myb","nfe2","nkx23","notch","pbx1","prdm16","procr","runx1","scl","sfpi1","sh2b3","smarcc1","tcf7","tet2","vwf"
"cmp_150",1.37273073,4.66579416,1.31110497,2.48155197,13.74808015,1.6640183,14.250761225,14.33854771,2.96056294,-0.827132099999998,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,4.07653956,2.98887299,1.15897718,13.734283405,0.172609350000002,3.51733278,0.20575328,-0.557484749999999,10.958766455,0.936621000000002,2.7115598,11.91385479,-0.107261999999999,1.00147202,12.727203855,15.288339,7.57078235,14.138817785,10.6322523855,6.39981388,2.29920128,-0.171316869999998,14.690264245,-0.374200429999998,13.013110955,2.75310355,13.028767495
"cmp_152",-0.102778905000001,0.112162625,10.846834425,1.245784105,1.657622575,0.974613545,3.078149855,14.33854771,0.755398285000002,-2.095079445,1.350394595,0.171703664999999,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,13.99600288,14.638774655,0.0208693649999994,0.347929855,-1.338434815,1.275579865,-0.617367845,-0.499040255000001,10.958766455,-2.137930795,1.760477535,-0.267692704999998,0.518486635000002,-1.181588495,12.727203855,15.288339,1.298876645,14.138817785,10.6322523855,5.668291495,1.009750585,0.806180545,14.690264245,-0.347334265000001,13.013110955,1.620748155,13.028767495
"cmp_154",0.760667789999999,3.37660693,10.846834425,1.13450876,2.08077897,2.1571365,5.26232651,3.64454411,1.20468693,0.139813920000002,12.847368825,3.50317608,13.217904125,4.32453669,2.72888066,2.85962365,4.79346039,2.7793573,4.22781025,1.5384386,3.47809406,-0.475357750000001,3.09430879,0.340622939999999,0.597368280000001,2.41175255,-0.0921896499999999,13.62845664,0.688130359999999,0.299734789999999,0.12334259,3.90311587,15.288339,2.86481163,14.138817785,3.3355235,8.01052929,14.708900125,0.64334861,8.08564831,1.1899292,13.013110955,4.13025126,13.028767495
"cmp_155",1.333057795,14.8791936,0.387421065,0.566679734999999,3.032959565,3.370291615,14.250761225,3.672778995,1.838074115,-0.418550785000001,12.847368825,13.535930875,13.217904125,6.802109145,12.377589445,3.044642975,14.03689202,7.948754855,14.638774655,1.773848595,13.734283405,1.486653055,1.506566485,0.533971495000001,0.115531485,10.958766455,3.084991285,3.663008625,11.91385479,-0.00147313499999946,1.043650455,12.727203855,10.627117565,3.530102105,14.138817785,10.6322523855,6.084136225,2.365840075,0.0698364749999989,14.690264245,1.508489295,13.013110955,2.384189175,13.028767495
"cmp_157",0.0427492350000023,0.541956895000002,10.846834425,-1.186792955,1.992734775,14.920723655,14.250761225,14.33854771,-0.310775645,-2.355311115,12.847368825,1.261004615,-0.218757305,14.62068405,0.274061365000001,-1.075813445,14.03689202,7.753132995,14.638774655,0.121054525000002,-0.439985815,-0.985908134999999,0.640192405000001,0.0994616649999998,-1.668910315,10.958766455,-2.463736495,13.62845664,-2.385701965,-0.393219304999999,-0.945496365,1.147301315,15.288339,-0.448067724999998,14.138817785,10.6322523855,4.512428175,-0.302123724999998,0.0382812550000011,14.690264245,0.730178015,13.013110955,1.140994705,13.028767495
"cmp_158",0.683039365000003,0.372048595000003,10.846834425,-0.651798754999998,2.502291095,2.021121225,14.250761225,14.33854771,0.495504705000002,-3.924300765,1.553202155,1.798714205,13.217904125,14.62068405,2.729159615,12.92443505,14.03689202,13.99600288,2.475766365,2.838404515,0.369944595000003,0.360097105000001,3.424934415,1.116796085,13.04331696,10.958766455,-1.307499015,13.62845664,0.846709865000001,3.095964145,0.104493965000003,12.727203855,15.288339,-0.178189664999998,14.138817785,10.6322523855,4.799201475,0.282267595,13.49283204,14.690264245,0.0871780750000006,13.013110955,2.400898895,1.058140755
"cmp_159",1.41292537,2.08064373,10.846834425,10.169183,1.69526398,14.920723655,5.98570953,3.77795746,2.25189838,-0.142686150000001,3.11238797,3.48243319,13.217904125,14.62068405,12.377589445,3.39124958,14.03689202,4.94304695,14.638774655,2.46932728,1.17768511,0.56580653,3.49913363,1.52036211,3.17229812,10.958766455,-0.490190890000001,2.36833601,2.21310823,1.85948796,1.69397139,12.727203855,15.288339,0.646359999999998,14.138817785,10.6322523855,6.85488178,2.57063585,1.51294265,14.690264245,1.22831015,13.013110955,13.93908965,13.028767495
"cmp_160",0.618808304999998,1.276754225,10.846834425,1.744721165,0.139023275,14.920723655,14.250761225,14.33854771,2.641087715,-0.544034985,-0.572636814999999,1.495743315,13.217904125,14.62068405,0.589787004999998,-0.550159795000003,14.03689202,2.738275255,14.638774655,0.845196984999998,0.588336744999999,-1.094209625,-0.196236395,1.430234855,2.315295055,10.958766455,0.161768844999997,13.62845664,11.91385479,-0.868127715,-0.118267814999999,12.727203855,15.288339,2.703411605,14.138817785,10.6322523855,7.719505585,0.382410265000001,1.122172205,14.690264245,0.712224544999998,13.013110955,13.93908965,13.028767495
"cmp_161",-0.626258524999997,-0.249764955,10.846834425,0.0682121850000001,1.675275745,14.920723655,14.250761225,0.668352185,0.798012265000001,-1.482875215,-0.189036574999999,1.029279635,13.217904125,14.62068405,0.928028935,7.472339985,14.03689202,1.265248085,14.638774655,-0.402046424999998,-0.269503734999997,-1.771256025,14.15837979,-1.201948645,0.0182070550000013,10.958766455,-2.773098295,13.62845664,-0.622577954999997,-0.935008544999999,-0.634099664999997,0.589298595000002,15.288339,0.250635635000002,14.138817785,10.6322523855,5.099285465,-0.866175644999998,1.143965235,14.690264245,-1.320656815,13.013110955,1.236319435,13.028767495
"cmp_162",-2.155265045,-2.729990565,10.846834425,10.169183,0.160438644999999,-1.346491665,14.250761225,14.33854771,-1.583965705,-0.442386705000001,-0.416909535000002,-2.161108545,-1.605133795,14.62068405,-1.037249095,-1.015691585,14.03689202,4.675740485,14.638774655,-1.361688825,13.734283405,-3.550669285,14.15837979,-0.771890625000001,-2.569011275,10.958766455,-3.297945645,13.62845664,11.91385479,-2.954643705,-2.370648385,12.727203855,15.288339,0.381474054999998,14.138817785,10.6322523855,4.107873475,-2.291587525,-0.625241025000001,14.690264245,-0.847996255000002,13.013110955,1.712317505,13.028767495
"cmp_163",-0.859661554999999,0.802781515,10.846834425,10.169183,0.00261085500000036,0.0396213249999988,2.816637755,14.33854771,1.279025315,-2.387275935,12.847368825,2.397218175,13.217904125,14.62068405,2.094727845,12.92443505,14.03689202,2.369225135,1.237359915,-0.496324775000001,13.734283405,-2.007994575,14.15837979,0.966824785,-1.131080545,10.958766455,-1.769937095,1.124203585,-2.257305245,0.0342982750000012,0.204146755,1.270707155,15.288339,14.969034275,14.138817785,10.6322523855,5.646323195,1.159870365,-0.548295875000001,4.594897225,-0.232294464999999,13.013110955,4.259890335,13.028767495
"cmp_164",0.0178707100000004,2.07886222,10.846834425,1.27097339,1.16683025,-0.0684102600000003,14.250761225,1.8669087,1.1108695,-3.02362492,0.900239259999999,-0.2157792,13.217904125,14.62068405,-0.436277780000001,12.92443505,14.03689202,13.99600288,14.638774655,2.41793667,-1.11268028,0.40575312,2.53649071,1.8171355,-1.02166539,10.958766455,-2.28302311,13.62845664,-1.32746942,1.03444904,0.404042739999998,12.727203855,15.288339,0.0473829099999996,14.138817785,10.6322523855,3.29576264,1.04795742,2.38986146,14.690264245,0.382568389999999,13.013110955,13.93908965,-0.966345450000002
"cmp_165",-0.162132950000004,3.51347869,1.15984302,1.13555898,2.57032276,1.28347885,2.72154994,14.33854771,0.679128849999998,-1.03080399,12.847368825,13.535930875,13.217904125,4.45736682,1.26837443,0.903110549999997,14.03689202,1.61510915,14.638774655,-0.169382060000004,13.734283405,1.61165772,3.82972564,0.322033239999996,-0.401233300000001,10.958766455,-0.408853840000003,13.62845664,11.91385479,1.55561518,0.371063259999996,12.727203855,6.82876168,3.42043727,14.138817785,10.6322523855,5.17639144,14.708900125,0.309406729999996,8.51354161,0.397073709999997,13.013110955,4.12941941,13.028767495
"cmp_167",2.44822883,1.30861251,10.846834425,2.0970518,2.45661313,2.06162799,14.250761225,14.33854771,1.2225648,-2.52661476,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,1.50718988,14.03689202,13.99600288,14.638774655,2.12451855,0.27723228,-0.954731760000001,3.55720086,-1.28436244,0.813076240000001,10.958766455,-0.236478760000001,13.62845664,11.91385479,1.80589388,0.258728179999999,12.727203855,15.288339,0.779307970000001,14.138817785,10.6322523855,5.96468575,14.708900125,2.12703232,14.690264245,1.23456113,13.013110955,2.53950161,2.96972041
"cmp_169",0.591390060000002,1.36731986,10.846834425,10.169183,2.36788215,1.29913619,14.250761225,14.33854771,1.48549498,-3.14957098,1.88066078,2.32222841,13.217904125,14.62068405,0.828948190000002,1.13308452,14.03689202,13.99600288,14.638774655,1.93108395,2.51368393,1.44091749,1.6432083,-0.0943799500000004,13.04331696,10.958766455,-0.95270579,13.62845664,-0.908876410000001,0.190239349999999,0.565622210000001,12.727203855,15.288339,-0.349871319999998,14.138817785,10.6322523855,5.6318116,1.73128011,2.5057988,14.690264245,1.05039781,13.013110955,13.93908965,1.20498545
"cmp_172",-0.104127460000001,14.8791936,10.846834425,0.482941539999999,1.94615589,-0.241183109999998,14.250761225,1.98434921,1.16707964,-2.13926246,12.847368825,13.535930875,0.689004730000001,1.67061327,12.377589445,12.92443505,14.03689202,13.99600288,14.638774655,1.57648644,13.734283405,-1.47506702,0.555491570000001,-0.138498590000001,-0.81132805,1.7433956,-0.616349400000001,13.62845664,11.91385479,-0.947101069999999,-0.298903629999998,12.727203855,15.288339,14.969034275,14.138817785,10.6322523855,4.45628122,1.47220709,-0.817259029999999,14.690264245,-0.514920319999998,13.013110955,1.2517702,13.028767495
"cmp_173",0.666368899999998,2.90469114,10.846834425,10.169183,0.519072049999998,14.920723655,14.250761225,14.33854771,4.31593653,1.17601372,12.847368825,3.35169554,0.0830450899999988,14.62068405,12.377589445,1.76878713,14.03689202,13.99600288,14.638774655,0.251379409999998,13.734283405,0.733725319999998,3.0790929,3.22531292,2.15552882,10.958766455,-1.04637308,13.62845664,11.91385479,-0.802270640000003,1.34866993,12.727203855,15.288339,14.969034275,14.138817785,10.6322523855,7.91966021,1.91994314,2.70876589,14.690264245,0.301570589999997,13.013110955,2.76958672,13.028767495
"cmp_174",0.507719054999999,1.920522545,10.846834425,1.126403975,2.580868925,1.308055885,3.845952655,3.515232605,1.061130565,-0.652869004999999,2.122633695,1.239219675,13.217904125,14.62068405,2.066916165,2.918183805,14.03689202,3.683674985,14.638774655,1.957477725,13.734283405,-0.421172085,4.370180105,0.477185235,13.04331696,10.958766455,-1.141608825,13.62845664,3.648104675,0.0582511449999998,0.856148395000002,12.727203855,15.288339,1.746258915,14.138817785,10.6322523855,8.232462005,0.957757305000001,3.686744765,14.690264245,1.050101325,13.013110955,7.383016325,13.028767495
"cmp_175",-0.316559864999999,-0.103293135000001,10.846834425,-0.253993474999998,-0.222672214999999,0.371538975,14.250761225,14.33854771,-1.372012725,-1.714960605,12.847368825,0.877827355000001,13.217904125,14.62068405,1.598748865,12.92443505,14.03689202,-0.0134691650000001,1.111841955,-0.336835305000001,0.256747884999999,-0.883793475000001,14.15837979,-1.790120335,-1.412440535,10.958766455,-3.299109115,13.62845664,-1.886115355,-0.967481424999999,0.466202145,12.727203855,15.288339,5.163895315,14.138817785,10.6322523855,15.40638182,2.014456905,0.360738274999999,14.690264245,-1.013016315,13.013110955,2.584315075,13.028767495
"cmp_176",1.305075375,0.782786954999999,10.846834425,1.830819445,0.903042344999999,14.920723655,14.250761225,14.33854771,0.730469095,1.440781335,0.698111385000001,0.634391415,13.217904125,14.62068405,0.979575575000002,12.92443505,14.03689202,13.99600288,14.638774655,1.721695225,13.734283405,-1.227831005,0.312025035000001,2.059168255,0.761868415000002,10.958766455,-1.250059115,13.62845664,11.91385479,0.0173936250000004,0.0344414750000013,12.727203855,15.288339,0.769114045000002,14.138817785,10.6322523855,6.638645305,1.152322515,13.49283204,14.690264245,1.199289825,13.013110955,1.895318025,13.028767495
"cmp_177",0.0780833150000007,1.450603525,10.846834425,1.722833975,3.264617925,2.002624395,4.683722485,14.33854771,2.243519255,-0.263849094999998,2.854658275,1.839165135,1.688965365,14.62068405,12.377589445,12.92443505,14.03689202,4.004244335,14.638774655,1.267359935,1.346895255,0.623192765000002,3.743216315,0.454729925000002,1.364933765,10.958766455,1.627234215,13.62845664,11.91385479,0.274542235000002,0.587370885000002,12.727203855,15.288339,4.083999645,14.138817785,10.6322523855,6.226122445,1.060633155,2.770152865,14.690264245,0.299440645000001,13.013110955,1.878202535,13.028767495
"cmp_180",0.100330275000001,2.394791805,10.846834425,2.407520465,1.584102755,2.485409685,14.250761225,2.584614165,0.857810435000001,-0.347011464999998,12.847368825,0.307413685,13.217904125,14.62068405,3.325075005,1.925405915,14.03689202,13.99600288,2.832657815,0.699496325000002,1.768374315,-1.200716615,2.624220495,2.090537715,1.614514985,10.958766455,0.960004475000002,13.62845664,2.723528515,-0.0963089649999986,1.273695775,12.727203855,15.288339,1.966224565,14.138817785,10.6322523855,5.774045565,0.0608222749999996,0.0400613350000008,14.690264245,0.464799195000001,13.013110955,2.731078115,13.028767495
"cmp_183",0.151145074999999,1.563439345,10.846834425,10.169183,2.143035135,1.774840005,14.250761225,14.33854771,1.654748395,1.268520465,1.794171175,0.217027425000001,13.217904125,14.62068405,-0.289578944999999,1.461181045,14.03689202,13.99600288,2.130400195,-0.0812134749999984,13.734283405,-1.132683595,1.472518225,1.778341345,1.041986895,10.958766455,0.796496655000002,13.62845664,11.91385479,-1.453166585,-0.144634395000001,12.727203855,15.288339,1.334952015,14.138817785,10.6322523855,6.130957835,0.407198265000002,1.802889385,14.690264245,0.370713105,13.013110955,3.428983655,13.028767495
"cmp_184",0.680076459999999,1.51090344,10.846834425,1.97946173,0.471425629999999,2.13423251,14.250761225,14.33854771,3.33019981,0.435915669999996,1.33414525,1.02743061,13.217904125,14.62068405,0.292567749999996,2.87626555,14.03689202,2.84701758,14.638774655,0.948510099999996,2.50418917,-0.279397270000004,2.05351209,1.51275582,-0.441839550000001,2.65780465,2.27737231,13.62845664,11.91385479,-0.961255890000002,0.845406679999996,12.727203855,15.288339,3.31228752,14.138817785,10.6322523855,15.40638182,2.1203512,2.01050756,14.690264245,0.219757009999999,13.013110955,13.93908965,13.028767495
"cmp_185",1.35378828,1.92978254,10.846834425,0.112021000000002,2.7007633,1.41107651,14.250761225,14.33854771,2.33366232,-3.05257866,2.25759795,1.04013781,13.217904125,14.62068405,0.916039810000001,12.92443505,14.03689202,13.99600288,14.638774655,3.03662003,0.419370440000002,0.700468749999999,14.15837979,-0.128819910000001,13.04331696,2.32580996,-1.83906528,13.62845664,-0.0360134399999978,0.975147,-0.48025728,12.727203855,9.43715738,-0.0468528599999978,14.138817785,10.6322523855,6.15014012,3.22370524,2.40856467,14.690264245,0.520543490000001,13.013110955,3.63164402,2.64445567
"cmp_186",-0.0449187050000006,2.109562125,10.846834425,0.549627354999998,1.159881985,0.630939235,14.250761225,14.33854771,0.280291434999999,-1.206215385,12.847368825,1.010491655,13.217904125,-0.714826575,12.377589445,6.940405455,14.03689202,1.532600495,14.638774655,0.557443024999998,2.342995935,-0.998702555000001,14.15837979,-0.189186595000002,1.617652015,2.090394515,-1.661582525,13.62845664,0.851243314999998,-0.447057185000002,-0.380387575,12.727203855,15.288339,3.010275995,14.138817785,10.6322523855,7.104050425,-0.490985205000001,0.272913355,14.690264245,-0.645211155000002,13.013110955,2.925645245,13.028767495
"cmp_189",0.0905715100000002,3.24954757,1.41586207,0.308497469999999,1.78053683,0.793276199999999,14.250761225,14.33854771,0.20400207,-0.822846570000001,12.847368825,13.535930875,13.217904125,14.62068405,3.68295196,2.38555224,14.03689202,2.66083127,14.638774655,0.84323876,13.734283405,0.2097514,3.57341634,0.550187059999999,0.39942576,3.22633721,0.3768215,13.62845664,11.91385479,0.307670589999999,1.3534957,12.727203855,7.03117986,5.05105911,14.138817785,10.6322523855,5.87943595,2.57530981,-0.06863551,7.28109269,0.16299267,13.013110955,2.715478,13.028767495
"cmp_190",-0.455851965000001,2.984255895,1.124863155,0.129461325000001,1.207752335,0.432161874999998,14.250761225,14.33854771,0.197360665000001,-0.929754345000001,12.847368825,13.535930875,13.217904125,14.62068405,2.521146445,0.903064884999999,14.03689202,2.368031995,14.638774655,0.449535155,13.734283405,0.137220005,3.308802655,0.306614825,0.0397649850000015,2.807994575,0.218654945000001,13.62845664,11.91385479,-0.0435484650000006,0.989422694999998,12.727203855,6.550538515,5.251122525,14.138817785,10.6322523855,4.692558595,2.384927755,-0.193856775,6.461544415,0.204025515000001,13.013110955,2.417514575,13.028767495
"cmp_191",0.247029534999999,7.053329385,10.846834425,0.782504275000001,1.007397415,2.125631595,5.169999425,14.33854771,1.581077345,-2.940519525,12.847368825,2.877539775,13.217904125,14.62068405,1.496259955,12.92443505,14.03689202,4.532581925,14.638774655,3.821699005,-0.787588055000001,2.667589965,14.15837979,2.576595965,1.595689375,10.958766455,-0.994212515000001,13.62845664,-1.533052595,2.052044245,0.740052814999999,12.727203855,9.607952845,0.146810374999998,14.138817785,10.6322523855,5.541500365,2.185219435,1.912086855,14.690264245,0.420296335,13.013110955,4.076297555,-0.549199515000002
"cmp_192",-0.0701222299999991,2.07256924,10.846834425,10.169183,0.98767076,14.920723655,14.250761225,1.82300499,1.99002065,-0.609891139999998,12.847368825,0.759907699999999,0.94107803,14.62068405,1.27512242,0.403183909999999,14.03689202,3.44727541,5.0359764,0.41082784,2.10743442,-0.921527899999997,2.6333442,0.844768699999999,1.34675121,10.958766455,-1.23852728,13.62845664,11.91385479,-0.0746400600000001,-0.670867519999998,12.727203855,15.288339,3.40355872,14.138817785,10.6322523855,5.61642763,2.66619401,1.53834086,14.690264245,0.80220929,13.013110955,5.15542522,13.028767495
